"";"DatasetNr";"ItSeqNumber";"ItemTypeNr";"MCKey";"MaxScor";"Weight";"Calamity";"AltLabels";"nAlt"
"14230";18116;17;1;"";"4";"1.0";"0";NA;NA
"14231";18117;1;1;"";"3";"1.0";"0";NA;NA
"14232";18117;2;1;"";"5";"1.0";"0";NA;NA
"14233";18117;3;1;"";"4";"1.0";"0";NA;NA
"14234";18117;4;1;"";"4";"1.0";"0";NA;NA
"14235";18117;5;1;"";"4";"1.0";"0";NA;NA
"14236";18117;6;1;"";"5";"1.0";"0";NA;NA
"14237";18117;7;1;"";"4";"1.0";"0";NA;NA
"14238";18117;8;1;"";"4";"1.0";"0";NA;NA
"14239";18117;9;1;"";"6";"1.0";"0";NA;NA
"14240";18117;10;1;"";"6";"1.0";"0";NA;NA
"14241";18117;11;1;"";"5";"1.0";"0";NA;NA
"14242";18117;12;1;"";"5";"1.0";"0";NA;NA
"14243";18117;13;1;"";"6";"1.0";"0";NA;NA
"14244";18117;14;1;"";"7";"1.0";"0";NA;NA
"14245";18117;15;1;"";"4";"1.0";"0";NA;NA
"14246";18117;16;1;"";"3";"1.0";"0";NA;NA
"14247";18118;1;1;"";"5";"1.0";"0";NA;NA
"14248";18118;2;1;"";"4";"1.0";"0";NA;NA
"14249";18118;3;1;"";"3";"1.0";"0";NA;NA
"14250";18118;4;1;"";"3";"1.0";"0";NA;NA
"14251";18118;5;1;"";"4";"1.0";"0";NA;NA
"14252";18118;6;1;"";"3";"1.0";"0";NA;NA
"14253";18118;7;1;"";"3";"1.0";"0";NA;NA
"14254";18118;8;1;"";"4";"1.0";"0";NA;NA
"14255";18118;9;1;"";"3";"1.0";"0";NA;NA
"14256";18118;10;1;"";"3";"1.0";"0";NA;NA
"14257";18118;11;1;"";"4";"1.0";"0";NA;NA
"14258";18118;12;1;"";"3";"1.0";"0";NA;NA
"14259";18118;13;1;"";"4";"1.0";"0";NA;NA
"14260";18118;14;1;"";"5";"1.0";"0";NA;NA
"14261";18118;15;1;"";"4";"1.0";"0";NA;NA
"14262";18118;16;1;"";"4";"1.0";"0";NA;NA
"14263";18118;17;1;"";"2";"1.0";"0";NA;NA
"14264";18118;18;1;"";"3";"1.0";"0";NA;NA
"14265";18118;19;1;"";"3";"1.0";"0";NA;NA
"14266";18118;20;1;"";"3";"1.0";"0";NA;NA
"14267";18118;21;1;"";"4";"1.0";"0";NA;NA
"14268";18118;22;1;"";"4";"1.0";"0";NA;NA
"14269";18118;23;1;"";"20";"1.0";"0";NA;NA
"14270";18128;1;1;"";"2";"1.0";"0";NA;NA
"14271";18128;2;1;"";"2";"1.0";"0";NA;NA
"14272";18128;3;1;"";"2";"1.0";"0";NA;NA
"14273";18128;4;1;"";"3";"1.0";"0";NA;NA
"14274";18128;5;1;"";"2";"1.0";"0";NA;NA
"14275";18128;6;1;"";"2";"1.0";"0";NA;NA
"14276";18128;7;1;"";"3";"1.0";"0";NA;NA
"14277";18128;8;1;"";"3";"1.0";"0";NA;NA
"14278";18128;9;1;"";"3";"1.0";"0";NA;NA
"14279";18128;10;1;"";"2";"1.0";"0";NA;NA
"14280";18128;11;1;"";"3";"1.0";"0";NA;NA
"14281";18128;12;1;"";"3";"1.0";"0";NA;NA
"14282";18128;13;1;"";"3";"1.0";"0";NA;NA
"14283";18128;14;1;"";"2";"1.0";"0";NA;NA
"14284";18128;15;1;"";"2";"1.0";"0";NA;NA
"14285";18128;16;1;"";"2";"1.0";"0";NA;NA
"14286";18128;17;1;"";"2";"1.0";"0";NA;NA
"14287";18128;18;1;"";"2";"1.0";"0";NA;NA
"14288";18128;19;1;"";"2";"1.0";"0";NA;NA
"14289";18128;20;1;"";"2";"1.0";"0";NA;NA
"14290";18128;21;1;"";"3";"1.0";"0";NA;NA
"14291";18128;22;1;"";"2";"1.0";"0";NA;NA
"14292";18128;23;1;"";"2";"1.0";"0";NA;NA
"14293";18128;24;1;"";"2";"1.0";"0";NA;NA
"14294";18128;25;1;"";"4";"1.0";"0";NA;NA
"14295";18128;26;1;"";"3";"1.0";"0";NA;NA
"14296";18128;27;1;"";"2";"1.0";"0";NA;NA
"14297";18128;28;1;"";"1";"1.0";"0";NA;NA
"14298";18128;29;1;"";"3";"1.0";"0";NA;NA
"14299";18129;1;1;"";"1";"1.0";"0";NA;NA
"14300";18129;2;1;"";"2";"1.0";"0";NA;NA
"14301";18129;3;1;"";"3";"1.0";"0";NA;NA
"14302";18129;4;1;"";"2";"1.0";"0";NA;NA
"14303";18129;5;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14304";18129;6;1;"";"3";"1.0";"0";NA;NA
"14305";18129;7;1;"";"2";"1.0";"0";NA;NA
"14306";18129;8;1;"";"2";"1.0";"0";NA;NA
"14307";18129;9;1;"";"1";"1.0";"0";NA;NA
"14308";18129;10;1;"";"2";"1.0";"0";NA;NA
"14309";18129;11;1;"";"2";"1.0";"0";NA;NA
"14310";18129;12;1;"";"2";"1.0";"0";NA;NA
"14311";18129;13;1;"";"2";"1.0";"0";NA;NA
"14312";18129;14;1;"";"1";"1.0";"0";NA;NA
"14313";18129;15;1;"";"4";"1.0";"0";NA;NA
"14314";18129;16;1;"";"4";"1.0";"0";NA;NA
"14315";18129;17;1;"";"2";"1.0";"0";NA;NA
"14316";18129;18;1;"";"2";"1.0";"0";NA;NA
"14317";18129;19;1;"";"2";"1.0";"0";NA;NA
"14318";18129;20;1;"";"1";"1.0";"0";NA;NA
"14319";18129;21;1;"";"2";"1.0";"0";NA;NA
"14320";18129;22;1;"";"3";"1.0";"0";NA;NA
"14321";18129;23;1;"";"2";"1.0";"0";NA;NA
"14322";18129;24;1;"";"2";"1.0";"0";NA;NA
"14323";18129;25;1;"";"2";"1.0";"0";NA;NA
"14324";18129;26;1;"";"2";"1.0";"0";NA;NA
"14325";18139;1;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14326";18139;2;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14327";18139;3;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14328";18139;4;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14329";18139;5;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14330";18139;6;1;"";"1";"1.0";"0";NA;NA
"14331";18139;7;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14332";18139;8;1;"";"2";"1.0";"0";NA;NA
"14333";18139;9;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14334";18139;10;1;"";"1";"1.0";"0";NA;NA
"14335";18139;11;3;"B";"1";"1.0";"0";"A,B,C";2
"14336";18139;12;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14337";18139;13;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14338";18139;14;3;"A";"1";"1.0";"0";"A,B,C,D,E";4
"14339";18139;15;3;"A";"1";"1.0";"0";"A,B,C,D,E";4
"14340";18139;16;1;"";"1";"1.0";"0";NA;NA
"14341";18139;17;3;"A";"1";"1.0";"0";"A,B,C";2
"14342";18139;18;1;"";"2";"1.0";"0";NA;NA
"14343";18139;19;3;"B";"1";"1.0";"0";"A,B,C";2
"14344";18139;20;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14345";18139;21;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14346";18139;22;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14347";18139;23;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14348";18139;24;3;"C";"1";"1.0";"0";"A,B,C";2
"14349";18139;25;1;"";"1";"1.0";"0";NA;NA
"14350";18139;26;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14351";18139;27;1;"";"1";"1.0";"0";NA;NA
"14352";18139;28;3;"D";"1";"1.0";"0";"A,B,C,D,E";4
"14353";18139;29;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14354";18139;30;1;"";"2";"1.0";"0";NA;NA
"14355";18139;31;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14356";18139;32;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14357";18139;33;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14358";18139;34;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14359";18139;35;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14360";18139;36;3;"B";"1";"1.0";"0";"A,B,C,D,E";4
"14361";18139;37;1;"";"1";"1.0";"0";NA;NA
"14362";18139;38;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14363";18139;39;1;"";"3";"1.0";"0";NA;NA
"14364";18139;40;3;"A";"1";"1.0";"0";"A,B,C";2
"14365";18139;41;1;"";"1";"1.0";"0";NA;NA
"14366";18139;42;1;"";"1";"1.0";"0";NA;NA
"14367";18144;1;1;"";"2";"1.0";"0";NA;NA
"14368";18144;2;1;"";"4";"1.0";"0";NA;NA
"14369";18144;3;1;"";"3";"1.0";"0";NA;NA
"14370";18144;4;1;"";"4";"1.0";"0";NA;NA
"14371";18144;5;1;"";"4";"1.0";"0";NA;NA
"14372";18144;6;1;"";"2";"1.0";"0";NA;NA
"14373";18144;7;1;"";"3";"1.0";"0";NA;NA
"14374";18144;8;1;"";"2";"1.0";"0";NA;NA
"14375";18144;9;1;"";"2";"1.0";"0";NA;NA
"14376";18144;10;1;"";"2";"1.0";"0";NA;NA
"14377";18144;11;1;"";"2";"1.0";"0";NA;NA
"14378";18144;12;1;"";"2";"1.0";"0";NA;NA
"14379";18144;13;1;"";"2";"1.0";"0";NA;NA
"14380";18144;14;1;"";"2";"1.0";"0";NA;NA
"14381";18144;15;1;"";"2";"1.0";"0";NA;NA
"14382";18144;16;1;"";"3";"1.0";"0";NA;NA
"14383";18144;17;1;"";"2";"1.0";"0";NA;NA
"14384";18144;18;1;"";"3";"1.0";"0";NA;NA
"14385";18144;19;1;"";"2";"1.0";"0";NA;NA
"14386";18144;20;1;"";"2";"1.0";"0";NA;NA
"14387";18144;21;1;"";"2";"1.0";"0";NA;NA
"14388";18144;22;1;"";"2";"1.0";"0";NA;NA
"14389";18144;23;1;"";"4";"1.0";"0";NA;NA
"14390";18144;24;1;"";"2";"1.0";"0";NA;NA
"14391";18144;25;1;"";"4";"1.0";"0";NA;NA
"14392";18144;26;1;"";"2";"1.0";"0";NA;NA
"14393";18144;27;1;"";"2";"1.0";"0";NA;NA
"14394";18144;28;1;"";"2";"1.0";"0";NA;NA
"14395";18144;29;1;"";"2";"1.0";"0";NA;NA
"14396";18148;1;1;"";"3";"1.0";"0";NA;NA
"14397";18148;2;1;"";"2";"1.0";"0";NA;NA
"14398";18148;3;1;"";"3";"1.0";"0";NA;NA
"14399";18148;4;1;"";"2";"1.0";"0";NA;NA
"14400";18148;5;1;"";"2";"1.0";"0";NA;NA
"14401";18148;6;1;"";"1";"1.0";"0";NA;NA
"14402";18148;7;1;"";"2";"1.0";"0";NA;NA
"14403";18148;8;1;"";"3";"1.0";"0";NA;NA
"14404";18148;9;1;"";"4";"1.0";"0";NA;NA
"14405";18148;10;1;"";"3";"1.0";"0";NA;NA
"14406";18148;11;1;"";"3";"1.0";"0";NA;NA
"14407";18148;12;1;"";"3";"1.0";"0";NA;NA
"14408";18148;13;1;"";"1";"1.0";"0";NA;NA
"14409";18148;14;1;"";"3";"1.0";"0";NA;NA
"14410";18148;15;1;"";"4";"1.0";"0";NA;NA
"14411";18148;16;1;"";"2";"1.0";"0";NA;NA
"14412";18148;17;1;"";"4";"1.0";"0";NA;NA
"14413";18148;18;1;"";"3";"1.0";"0";NA;NA
"14414";18148;19;1;"";"2";"1.0";"0";NA;NA
"14415";18148;20;1;"";"3";"1.0";"0";NA;NA
"14416";18148;21;1;"";"1";"1.0";"0";NA;NA
"14417";18148;22;1;"";"3";"1.0";"0";NA;NA
"14418";18148;23;1;"";"2";"1.0";"0";NA;NA
"14419";18148;24;1;"";"4";"1.0";"0";NA;NA
"14420";18148;25;1;"";"3";"1.0";"0";NA;NA
"14421";18148;26;1;"";"4";"1.0";"0";NA;NA
"14422";18148;27;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14423";18148;28;3;"C";"1";"1.0";"1";"A,B,C,D";3
"14424";18148;29;1;"";"3";"1.0";"0";NA;NA
"14425";18154;1;1;"";"3";"1.0";"0";NA;NA
"14426";18154;2;1;"";"4";"1.0";"0";NA;NA
"14427";18154;3;1;"";"2";"1.0";"0";NA;NA
"14428";18154;4;1;"";"3";"1.0";"0";NA;NA
"14429";18154;5;1;"";"2";"1.0";"0";NA;NA
"14430";18154;6;1;"";"2";"1.0";"0";NA;NA
"14431";18154;7;1;"";"3";"1.0";"0";NA;NA
"14432";18154;8;1;"";"2";"1.0";"0";NA;NA
"14433";18154;9;1;"";"2";"1.0";"0";NA;NA
"14434";18154;10;1;"";"2";"1.0";"0";NA;NA
"14435";18154;11;1;"";"1";"1.0";"0";NA;NA
"14436";18154;12;1;"";"2";"1.0";"0";NA;NA
"14437";18154;13;1;"";"2";"1.0";"0";NA;NA
"14438";18154;14;1;"";"2";"1.0";"0";NA;NA
"14439";18154;15;1;"";"2";"1.0";"0";NA;NA
"14440";18154;16;1;"";"2";"1.0";"0";NA;NA
"14441";18154;17;1;"";"1";"1.0";"0";NA;NA
"14442";18154;18;1;"";"1";"1.0";"0";NA;NA
"14443";18154;19;1;"";"2";"1.0";"0";NA;NA
"14444";18154;20;1;"";"4";"1.0";"0";NA;NA
"14445";18154;21;1;"";"3";"1.0";"0";NA;NA
"14446";18154;22;1;"";"4";"1.0";"0";NA;NA
"14447";18154;23;1;"";"2";"1.0";"0";NA;NA
"14448";18154;24;1;"";"2";"1.0";"0";NA;NA
"14449";18154;25;1;"";"2";"1.0";"0";NA;NA
"14450";18154;26;1;"";"2";"1.0";"0";NA;NA
"14451";18154;27;1;"";"1";"1.0";"0";NA;NA
"14452";18154;28;1;"";"3";"1.0";"0";NA;NA
"14453";18154;29;1;"";"2";"1.0";"0";NA;NA
"14454";18154;30;1;"";"2";"1.0";"0";NA;NA
"14455";18154;31;1;"";"2";"1.0";"0";NA;NA
"14456";18154;32;1;"";"1";"1.0";"0";NA;NA
"14457";18154;33;1;"";"2";"1.0";"0";NA;NA
"14458";18154;34;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14459";18154;35;1;"";"2";"1.0";"0";NA;NA
"14460";18154;36;1;"";"2";"1.0";"0";NA;NA
"14461";18159;1;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14462";18159;2;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14463";18159;3;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14464";18159;4;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14465";18159;5;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14466";18159;6;3;"B";"1";"1.0";"0";"A,B,C";2
"14467";18159;7;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14468";18159;8;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14469";18159;9;3;"B";"1";"1.0";"0";"A,B,C";2
"14470";18159;10;1;"";"2";"1.0";"0";NA;NA
"14471";18159;11;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14472";18159;12;3;"B";"1";"1.0";"0";"A,B,C";2
"14473";18159;13;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14474";18159;14;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14475";18159;15;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14476";18159;16;1;"";"1";"1.0";"0";NA;NA
"14477";18159;17;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14478";18159;18;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14479";18159;19;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14480";18159;20;3;"B";"1";"1.0";"0";"A,B,C";2
"14481";18159;21;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14482";18159;22;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14483";18159;23;1;"";"2";"1.0";"0";NA;NA
"14484";18159;24;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14485";18159;25;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14486";18159;26;1;"";"6";"1.0";"0";NA;NA
"14487";18159;27;1;"";"4";"1.0";"0";NA;NA
"14488";18159;28;1;"";"2";"1.0";"0";NA;NA
"14489";18160;1;1;"";"4";"1.0";"0";NA;NA
"14490";18160;2;1;"";"1";"1.0";"0";NA;NA
"14491";18160;3;1;"";"1";"1.0";"0";NA;NA
"14492";18160;4;1;"";"1";"1.0";"0";NA;NA
"14493";18160;5;1;"";"1";"1.0";"0";NA;NA
"14494";18160;6;1;"";"1";"1.0";"0";NA;NA
"14495";18160;7;1;"";"1";"1.0";"0";NA;NA
"14496";18160;8;1;"";"1";"1.0";"0";NA;NA
"14497";18160;9;1;"";"2";"1.0";"0";NA;NA
"14498";18160;10;1;"";"1";"1.0";"0";NA;NA
"14499";18160;11;1;"";"-10";"-1.0";"0";NA;NA
"14500";18160;12;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14501";18160;13;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14502";18160;14;1;"";"1";"1.0";"0";NA;NA
"14503";18160;15;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14504";18160;16;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14505";18160;17;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14506";18160;18;3;"B";"1";"1.0";"0";"A,B,C";2
"14507";18160;19;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14508";18160;20;1;"";"1";"1.0";"0";NA;NA
"14509";18160;21;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14510";18160;22;1;"";"1";"1.0";"0";NA;NA
"14511";18160;23;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14512";18160;24;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14513";18160;25;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14514";18160;26;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14515";18160;27;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14516";18160;28;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14517";18160;29;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14518";18160;30;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14519";18160;31;1;"";"1";"1.0";"0";NA;NA
"14520";18160;32;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14521";18160;33;1;"";"1";"1.0";"0";NA;NA
"14522";18160;34;3;"A";"1";"1.0";"0";"A,B,C";2
"14523";18160;35;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14524";18160;36;1;"";"6";"1.0";"0";NA;NA
"14525";18160;37;1;"";"5";"1.0";"0";NA;NA
"14526";18160;38;1;"";"2";"1.0";"0";NA;NA
"14527";18161;1;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14528";18161;2;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14529";18161;3;1;"";"1";"1.0";"0";NA;NA
"14530";18161;4;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14531";18161;5;1;"";"1";"1.0";"0";NA;NA
"14532";18161;6;1;"";"2";"1.0";"0";NA;NA
"14533";18161;7;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14534";18161;8;1;"";"1";"1.0";"0";NA;NA
"14535";18161;9;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14536";18161;10;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14537";18161;11;1;"";"1";"1.0";"0";NA;NA
"14538";18161;12;1;"";"1";"1.0";"0";NA;NA
"14539";18161;13;1;"";"2";"1.0";"0";NA;NA
"14540";18161;14;1;"";"1";"1.0";"0";NA;NA
"14541";18161;15;1;"";"1";"1.0";"0";NA;NA
"14542";18161;16;1;"";"1";"1.0";"0";NA;NA
"14543";18161;17;1;"";"1";"1.0";"0";NA;NA
"14544";18161;18;1;"";"1";"1.0";"0";NA;NA
"14545";18161;19;1;"";"1";"1.0";"0";NA;NA
"14546";18161;20;1;"";"1";"1.0";"0";NA;NA
"14547";18161;21;1;"";"-10";"-1.0";"0";NA;NA
"14548";18161;22;3;"A";"1";"1.0";"0";"A,B,C";2
"14549";18161;23;1;"";"1";"1.0";"0";NA;NA
"14550";18161;24;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14551";18161;25;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14552";18161;26;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14553";18161;27;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14554";18161;28;1;"";"1";"1.0";"0";NA;NA
"14555";18161;29;1;"";"1";"1.0";"0";NA;NA
"14556";18161;30;1;"";"2";"1.0";"0";NA;NA
"14557";18161;31;1;"";"1";"1.0";"0";NA;NA
"14558";18161;32;1;"";"1";"1.0";"0";NA;NA
"14559";18161;33;1;"";"2";"1.0";"0";NA;NA
"14560";18161;34;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14561";18161;35;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14562";18161;36;1;"";"6";"1.0";"0";NA;NA
"14563";18161;37;1;"";"5";"1.0";"0";NA;NA
"14564";18161;38;1;"";"2";"1.0";"0";NA;NA
"14565";18169;1;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14566";18169;2;1;"";"2";"1.0";"0";NA;NA
"14567";18169;3;1;"";"2";"1.0";"0";NA;NA
"14568";18169;4;1;"";"2";"1.0";"0";NA;NA
"14569";18169;5;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14570";18169;6;3;"A";"1";"1.0";"0";"A,B,C";2
"14571";18169;7;1;"";"2";"1.0";"0";NA;NA
"14572";18169;8;3;"B";"1";"1.0";"0";"A,B,C";2
"14573";18169;9;3;"A";"1";"1.0";"0";"A,B,C";2
"14574";18169;10;1;"";"2";"1.0";"0";NA;NA
"14575";18169;11;3;"B";"1";"1.0";"0";"A,B,C";2
"14576";18169;12;1;"";"2";"1.0";"0";NA;NA
"14577";18169;13;1;"";"1";"1.0";"0";NA;NA
"14578";18169;14;3;"C";"1";"1.0";"0";"A,B,C";2
"14579";18169;15;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14580";18169;16;1;"";"2";"1.0";"0";NA;NA
"14581";18169;17;3;"C";"1";"1.0";"0";"A,B,C";2
"14582";18169;18;3;"C";"1";"1.0";"0";"A,B,C";2
"14583";18169;19;3;"C";"1";"1.0";"0";"A,B,C";2
"14584";18169;20;3;"C";"1";"1.0";"0";"A,B,C";2
"14585";18169;21;3;"A";"1";"1.0";"0";"A,B,C";2
"14586";18169;22;1;"";"2";"1.0";"0";NA;NA
"14587";18169;23;1;"";"2";"1.0";"0";NA;NA
"14588";18169;24;3;"C";"1";"1.0";"0";"A,B,C";2
"14589";18169;25;3;"C";"1";"1.0";"0";"A,B,C";2
"14590";18169;26;3;"A";"1";"1.0";"0";"A,B,C";2
"14591";18169;27;3;"A";"1";"1.0";"0";"A,B,C";2
"14592";18169;28;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14593";18169;29;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14594";18169;30;3;"B";"1";"1.0";"0";"A,B,C";2
"14595";18170;1;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14596";18170;2;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14597";18170;3;3;"C";"1";"1.0";"0";"A,B,C";2
"14598";18170;4;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14599";18170;5;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14600";18170;6;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14601";18170;7;1;"";"2";"1.0";"0";NA;NA
"14602";18170;8;3;"A";"1";"1.0";"0";"A,B,C";2
"14603";18170;9;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14604";18170;10;3;"A";"1";"1.0";"0";"A,B,C";2
"14605";18170;11;1;"";"2";"1.0";"0";NA;NA
"14606";18170;12;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14607";18170;13;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14608";18170;14;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14609";18170;15;1;"";"2";"1.0";"0";NA;NA
"14610";18170;16;1;"";"1";"1.0";"0";NA;NA
"14611";18170;17;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14612";18170;18;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14613";18170;19;1;"";"1";"1.0";"0";NA;NA
"14614";18170;20;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14615";18170;21;1;"";"1";"1.0";"0";NA;NA
"14616";18170;22;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14617";18170;23;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14618";18170;24;1;"";"2";"1.0";"0";NA;NA
"14619";18170;25;3;"B";"1";"1.0";"0";"A,B,C";2
"14620";18170;26;3;"C";"1";"1.0";"0";"A,B,C,D,E";4
"14621";18170;27;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14622";18170;28;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14623";18170;29;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14624";18170;30;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14625";18170;31;3;"B";"1";"1.0";"0";"A,B,C";2
"14626";18170;32;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14627";18170;33;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14628";18170;34;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14629";18170;35;1;"";"2";"1.0";"0";NA;NA
"14630";18170;36;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14631";18170;37;1;"";"2";"1.0";"0";NA;NA
"14632";18170;38;1;"";"1";"1.0";"0";NA;NA
"14633";18170;39;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14634";18171;1;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14635";18171;2;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14636";18171;3;1;"";"2";"1.0";"0";NA;NA
"14637";18171;4;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14638";18171;5;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14639";18171;6;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14640";18171;7;3;"A";"1";"1.0";"0";"A,B,C";2
"14641";18171;8;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14642";18171;9;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14643";18171;10;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14644";18171;11;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14645";18171;12;3;"C";"1";"1.0";"0";"A,B,C";2
"14646";18171;13;3;"D";"1";"1.0";"0";"A,B,C,D";3
"14647";18171;14;1;"";"2";"1.0";"0";NA;NA
"14648";18171;15;1;"";"2";"1.0";"0";NA;NA
"14649";18171;16;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14650";18171;17;3;"B";"1";"1.0";"0";"A,B,C";2
"14651";18171;18;1;"";"1";"1.0";"0";NA;NA
"14652";18171;19;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14653";18171;20;3;"A";"1";"1.0";"0";"A,B,C,D";3
"14654";18171;21;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14655";18171;22;1;"";"1";"1.0";"0";NA;NA
"14656";18171;23;3;"C";"1";"1.0";"0";"A,B,C,D,E";4
"14657";18171;24;1;"";"1";"1.0";"0";NA;NA
"14658";18171;25;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14659";18171;26;3;"C";"1";"1.0";"0";"A,B,C";2
"14660";18171;27;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14661";18171;28;3;"B";"1";"1.0";"0";"A,B,C,D";3
"14662";18171;29;3;"C";"1";"1.0";"0";"A,B,C,D";3
"14663";18171;30;3;"C";"1";"1.0";"0";"A,B,C,D";3
